cus_id,exp_id,pos_id,treatmentweek,manuf_id,Vends1,Vends0,Revenue1,Revenue0
6263,6,32936     ,96,15,2.00000000000000,1.50000000000000,0.72224,0.54168
6263,6,32936     ,96,16,9.50000000000000,13.00000000000000,2.25735,2.88345
6263,6,32936     ,96,17,2.00000000000000,0.50000000000000,0.62,0.155
6263,6,32936     ,96,18,20.00000000000000,22.00000000000000,8.78376,9.50334
6263,6,32936     ,96,20,0.00000000000000,1.00000000000000,0,0.5452
6263,6,32936     ,96,22,11.00000000000000,7.00000000000000,5.9263125,3.764029
6263,6,32943     ,94,2,2.00000000000000,1.00000000000000,1.1676,0.5838
6263,6,32943     ,94,5,4.50000000000000,6.66666666666666,2.44395,3.62066666666666
6263,6,32943     ,94,8,3.00000000000000,8.66666666666666,1.463784,4.22870933333333
6263,6,32943     ,94,10,6.50000000000000,2.46666666666666,2.276625,0.855126799999998
6263,6,32943     ,94,13,2.50000000000000,4.23333333333333,1.06325,1.80043666666667
6263,6,32943     ,94,14,28.50000000000000,21.29999999999999,13.98277,11.3208493333333
6263,6,32943     ,94,15,8.50000000000000,7.60000000000000,4.4982,4.02192
6263,6,32943     ,94,16,18.50000000000000,19.16666666666665,3.93495,4.07675
6263,6,32943     ,94,17,2.50000000000000,2.00000000000000,0.775,0.62
6263,6,32943     ,94,18,68.50000000000000,65.76666666666664,29.47566,28.1744033333333
6263,6,32943     ,94,22,13.50000000000000,16.79999999999999,6.928315,8.62900253333333
6263,6,32943     ,94,26,13.00000000000000,13.16666666666666,6.89,6.97833333333333
6263,6,32943     ,94,99,0.00000000000000,5.63333333333333,0,4.46916666666666
6263,6,32943     ,95,2,0.50000000000000,0.75000000000000,0.2919,0.43785
6263,6,32943     ,95,5,8.50000000000000,4.25000000000000,4.61635,2.308175
6263,6,32943     ,95,8,6.00000000000000,3.50000000000000,2.927568,1.707748
6263,6,32943     ,95,10,3.50000000000000,1.00000000000000,1.225875,0.35025
6263,6,32943     ,95,13,5.00000000000000,2.50000000000000,2.1265,1.06325
6263,6,32943     ,95,14,24.50000000000000,27.25000000000000,12.21719,14.605284
6263,6,32943     ,95,15,17.00000000000000,7.75000000000000,8.9964,4.1013
6263,6,32943     ,95,16,24.00000000000000,29.00000000000000,5.1048,6.1683
6263,6,32943     ,95,17,7.50000000000000,4.75000000000000,2.325,1.4725
6263,6,32943     ,95,18,73.00000000000000,71.50000000000000,31.37742,30.57909
6263,6,32943     ,95,22,13.50000000000000,17.25000000000000,6.8484465,8.99039825
6263,6,32943     ,95,26,10.00000000000000,23.50000000000000,5.3,12.455
6263,6,32943     ,96,2,2.50000000000000,2.31250000000000,1.4595,1.3500375
6263,6,32943     ,96,5,6.50000000000000,5.00000000000000,3.53015,2.7155
6263,6,32943     ,96,8,4.00000000000000,5.18750000000000,1.951712,2.5311265
6263,6,32943     ,96,10,1.50000000000000,2.00000000000000,0.525375,0.7005
6263,6,32943     ,96,13,1.00000000000000,4.56250000000000,0.4253,1.94043125
6263,6,32943     ,96,14,31.50000000000000,27.25000000000000,15.98203,13.401883
6263,6,32943     ,96,15,10.00000000000000,6.62500000000000,5.292,3.50595
6263,6,32943     ,96,16,17.00000000000000,22.12500000000000,3.6159,4.7059875
6263,6,32943     ,96,17,3.50000000000000,1.25000000000000,1.085,0.3875
6263,6,32943     ,96,18,75.00000000000000,67.25000000000000,32.16918,28.9417125
6263,6,32943     ,96,22,14.50000000000000,15.81250000000000,7.4089845,7.8551673125
6263,6,32943     ,96,26,10.00000000000000,19.50000000000000,5.3,10.335
6263,6,32943     ,96,99,0.00000000000000,0.00000000000000,0,0
6263,6,33631     ,94,2,2.00000000000000,0.25000000000000,1.1676,0.14595
6263,6,33631     ,94,6,4.50000000000000,3.50000000000000,2.3184,1.8032
6263,6,33631     ,94,10,3.00000000000000,1.50000000000000,1.05075,0.525375
6263,6,33631     ,94,14,10.50000000000000,14.50000000000000,4.970332,7.253638
6263,6,33631     ,94,15,4.00000000000000,3.00000000000000,1.44448,1.08336
6263,6,33631     ,94,16,15.00000000000000,25.00000000000000,3.4272,5.3175
6263,6,33631     ,94,17,7.00000000000000,3.25000000000000,2.17,1.0075
6263,6,33631     ,94,18,29.00000000000000,20.00000000000000,12.59055,8.69955
6263,6,33631     ,94,20,5.50000000000000,7.75000000000000,2.9986,4.2253
6263,6,33631     ,94,22,4.00000000000000,6.00000000000000,2.1622835,3.043754
6263,6,33631     ,95,2,3.50000000000000,1.50000000000000,2.0433,0.8757
6263,6,33631     ,95,6,3.00000000000000,2.00000000000000,1.5456,1.0304
6263,6,33631     ,95,10,2.50000000000000,1.50000000000000,0.900225,0.525375
6263,6,33631     ,95,14,10.00000000000000,16.00000000000000,4.319948,7.57707
