cus_id,exp_id,pos_id,treatmentweek,Revenue1,Revenue0,Vends1,Vends0,Rebate0,Rebate1
93,3,27792     ,84,37.197948,41.20075815,99.00000000000000,100.90000000000000,2.3985072000000,3.0088800000000
93,3,27792     ,85,42.840219,44.843347,113.00000000000000,113.00000000000000,2.9229120000000,4.1264640000000
93,3,27792     ,86,39.3501774,43.7731391,104.60000000000000,106.90000000000000,2.3125392000000,3.3011712000000
93,3,32039     ,84,40.131223,38.37208075,93.00000000000000,93.25000000000000,1.7623440000000,1.0316160000000
93,3,32039     ,85,42.593929,38.768465,94.00000000000000,94.00000000000000,1.7193600000000,0.5158080000000
93,3,32039     ,86,38.8065055,37.90525532,91.50000000000000,92.66000000000000,1.8070473600000,1.4184720000000
93,3,32676     ,85,34.368664,37.2363255666666,88.00000000000000,89.31666666666649,2.0345760000000,2.7509760000000
93,3,32676     ,86,34.7519289999999,33.68301608,78.99999999999985,80.12000000000000,1.9359993600000,1.4614560000000
93,3,34        ,84,41.961228,44.8440291764705,102.00000000000000,105.67058823529396,1.7046948705882,1.8912960000000
93,3,34        ,85,47.187728,47.33738,110.00000000000000,110.00000000000000,1.8698040000000,2.1492000000000
93,3,34        ,86,33.0246232,35.0991486962962,78.80000000000000,81.68888888888865,1.3885424000000,1.2895200000000
93,3,5160      ,84,31.308064,30.253503,69.00000000000000,70.90000000000000,1.0960920000000,0.6189696000000
93,3,5160      ,86,29.9324028,30.039432511111,68.40000000000000,70.24444444444431,1.0220640000000,0.6705504000000
93,3,5754      ,84,23.8061612,24.0894805948717,61.00000000000000,62.80512820512797,2.0482427076923,1.9084896000000
93,3,5754      ,86,22.8440956,23.4264718555555,58.60000000000000,60.09999999999984,1.8941616000000,1.8741024000000
93,4,14125     ,89,22.204941,22.3509978999999,53.00000000000000,53.93333333333319,0.9571104000000,0.6877440000000
93,4,14127     ,88,37.021716,36.231838625,88.00000000000000,89.00000000000000,2.0202480000000,2.0632320000000
93,4,14127     ,89,35.520378,37.190497,90.00000000000000,89.99999999999989,2.1492000000000,3.0088800000000
93,4,14130     ,88,46.321096,43.5941825,108.00000000000000,108.00000000000000,1.9342800000000,0.9284544000000
93,4,14130     ,89,40.960119,41.0482011238094,94.60000000000000,98.65714285714270,1.6804697142856,0.7393248000000
93,4,14133     ,88,41.1698759999997,44.901427233333,97.66666666666605,99.99999999999935,1.0316160000000,1.0029600000000
93,4,14333     ,88,17.334007,22.9089714666666,49.00000000000000,52.33333333333324,0.9743040000000,1.6333920000000
93,4,14333     ,89,30.796594,28.0463385,71.00000000000000,71.00000000000000,2.2781520000000,0.9456480000000
93,4,14334     ,88,42.507606,41.584256,97.00000000000000,98.93750000000000,1.7623440000000,1.2035520000000
93,4,17384     ,89,45.545744,43.9620075,104.00000000000000,104.00000000000000,1.9772640000000,1.3067136000000
93,4,17389     ,89,30.8848314,33.105612225,72.60000000000000,74.52500000000000,0.9477972000000,1.3067136000000
93,4,23285     ,88,24.112058,26.66393925,63.50000000000000,67.15000000000000,1.7451504000000,1.7623440000000
93,4,238       ,88,37.5580519999998,38.6250759999998,90.66666666666614,96.33333333333286,1.7480160000000,1.4041440000000
93,4,27792     ,89,40.965158,40.2255273,99.00000000000000,100.30000000000000,2.6478144000000,2.5790400000000
93,4,32039     ,89,41.056904,38.5768635142856,93.00000000000000,94.62857142857122,1.8863835428572,0.9456480000000
93,4,32676     ,88,44.323117,45.6660671,105.00000000000000,106.50000000000000,1.8139248000000,1.8912960000000
93,4,32676     ,89,47.362361,44.8263618,107.00000000000000,107.00000000000000,2.1663936000000,1.9772640000000
93,4,34        ,88,38.317684,39.0352025,89.00000000000000,91.00000000000000,1.2465360000000,1.1175840000000
93,4,5754      ,88,21.61128,20.3132624,53.20000000000000,55.00000000000000,1.7365536000000,1.1863584000000
93,5,14125     ,90,17.604852,17.17811655,41.00000000000000,41.75000000000000,0.8166960000000,0.6017760000000
93,5,14125     ,92,26.162306,26.3609995647058,64.00000000000000,65.22352941176455,1.3390780235294,1.3754880000000
93,5,14127     ,90,38.547899,40.0889753333333,97.00000000000000,96.99999999999987,1.6333920000000,3.0088800000000
93,5,14127     ,91,32.875662,36.0732416153845,85.00000000000000,88.74358974358957,2.0059199999999,2.7509760000000
93,5,14127     ,92,37.641425,38.6919594999999,92.00000000000000,94.24999999999986,2.0130840000000,2.4930720000000
93,5,14130     ,91,40.0185444,42.4233675428571,99.80000000000000,102.54285714285697,1.7912046857143,1.5130368000000
93,5,14130     ,92,39.1882792,40.8976415,95.00000000000000,97.44400000000000,1.6182616320000,1.1519712000000
93,5,14133     ,90,37.6031649999998,36.517825322222,82.99999999999953,84.22222222222178,1.0445112000000,0.4584960000000
93,5,14133     ,91,32.4133633333331,33.944702522222,72.99999999999955,75.09999999999944,0.6791472000000,0.4871520000000
93,5,14333     ,90,25.790511,24.866653,61.00000000000000,61.00000000000000,1.1605680000000,1.1175840000000
93,5,14333     ,91,23.22321,24.9005091770451,59.00000000000000,59.92063492063466,1.1993533186813,1.4614560000000
93,5,14333     ,92,22.898172,24.9101823704865,58.00000000000000,59.61224489795892,1.2104348383045,1.2035520000000
93,5,14334     ,91,56.33493,55.6819642,129.00000000000000,130.60000000000000,1.8397152000000,1.8053280000000
93,5,14334     ,92,46.624642,47.961914375,109.00000000000000,112.75000000000000,1.7086140000000,1.7193600000000
93,5,17384     ,90,35.9865348,38.9972951222221,87.80000000000000,89.22222222222207,1.3067136000000,1.6677792000000
93,5,17384     ,91,33.3485344,36.2548846833333,81.60000000000000,83.71666666666657,1.2379392000000,1.7365536000000
